ROW_ID,poem_ID,Poem_line_Raw,Title_Raw,Poem_line_cleaned,Title_cleaned
11322,309,أمّا عن الغيم باقـي بس ياشّـر عليك,ترحيـبة غيـم,اما عن الغيم باقي بس ياشر عليك,ترحيبه غيم
11323,309,ويقـول : يا مرحــبا بالفتـنه القـادمه,ترحيـبة غيـم,ويقول : يا مرحبا بالفتنه القادمه,ترحيبه غيم
11324,309,والله ما الوم الذي يحلم يصافح يديك,ترحيـبة غيـم,والله ما الوم الذي يحلم يصافح يديك,ترحيبه غيم
11325,309,العــالم اللي تحـبّــك ماهي بْـنــادمه,ترحيـبة غيـم,العالم اللي تحبك ماهي بنادمه,ترحيبه غيم
11326,309,أيـادي الوصل تبني لك أمل يحـتويك,ترحيـبة غيـم,ايادي الوصل تبني لك امل يحتويك,ترحيبه غيم
11327,309,وايـادي الهـجـر دايـم للأمـل هادمـه,ترحيـبة غيـم,وايادي الهجر دايم للامل هادمه,ترحيبه غيم
11328,309,فديت قلبك ، وسلهامة هذيك وهذيك,ترحيـبة غيـم,فديت قلبك ، وسلهامه هذيك وهذيك,ترحيبه غيم
11329,309,لك سيّـد الشـوق يامر بالغـلا خـادمه,ترحيـبة غيـم,لك سيد الشوق يامر بالغلا خادمه,ترحيبه غيم
11331,310,نبيـل عصــره ، حفظــه الله ما أنبـله,ما أنبله,نبيل عصره ، حفظه الله ما انبله,ما انبله
11332,310,تتوه في وصفه الأفكار قبل الحـروف,ما أنبله,تتوه في وصفه الافكار قبل الحروف,ما انبله
11333,310,يقـبّـل الـفخـر يمنـى بنت مسـتقـبله,ما أنبله,يقبل الفخر يمني بنت مستقبله,ما انبله
11334,310,كأنّـه يقـول للمـاضي ياليتك تشــوف,ما أنبله,كانه يقول للماضي ياليتك تشوف,ما انبله
11336,311,أخذ الـغـلا مـن شـعـور مولّـعـك نـقداً,شهر سته,اخذ الغلا من شعور مولعك نقدا,شهر سته
11337,311,يا ناعــم الوجــنـتـيـن وصـافي البشـره,شهر سته,يا ناعم الوجنتين وصافي البشره,شهر سته
11338,311,وان كنـت تبـغـي على ما قلت لي ردّاً,شهر سته,وان كنت تبغي علي ما قلت لي ردا,شهر سته
11339,311,بقول لك سـر ، ومسامحْـك في نشره,شهر سته,بقول لك سر ، ومسامحك في نشره,شهر سته
11340,311,الشوق في دبي مثل الشوق في لندن,شهر سته,الشوق في دبي مثل الشوق في لندن,شهر سته
11341,311,له لهـفـةٍ في قلوب النـاس منـتـشـره,شهر سته,له لهفه في قلوب الناس منتشره,شهر سته
11342,311,خلّك مثـقّـف ، و متـفـتّـح ، و متمدّن,شهر سته,خلك مثقف ، و متفتح ، و متمدن,شهر سته
11343,311,إشره بحشمه ، لكن إعرف متى تشـره,شهر سته,اشره بحشمه ، لكن اعرف متي تشره,شهر سته
11344,311,حتى نضـع للجـدال العـاطـفي حـدّاً,شهر سته,حتي نضع للجدال العاطفي حدا,شهر سته
11345,311,وبقـول لك شي يحفظ باقـي العشـره,شهر سته,وبقول لك شي يحفظ باقي العشره,شهر سته
11346,311,الشـوق في شهر سـتـه مختلـف جـــداً,شهر سته,الشوق في شهر سته مختلف جدا,شهر سته
11347,311,عن شهر سبعه وعن تسعه وعن عشره,شهر سته,عن شهر سبعه وعن تسعه وعن عشره,شهر سته
11349,312,نعمة الامارات من رب السماواتـي,ثلاث اعياد,نعمه الامارات من رب السماواتي,ثلاث اعياد
11350,312,الإبـن يفـرح بهـا ويـبشّــر الـوالــد,ثلاث اعياد,الابن يفرح بها ويبشر الوالد,ثلاث اعياد
11351,312,ثـلاثـة أعـيــاد للشـعـب الإمـاراتـي,ثلاث اعياد,ثلاثه اعياد للشعب الاماراتي,ثلاث اعياد
11352,312,عيدالله وْشوف ابو راشد وابو خالـد,ثلاث اعياد,عيدالله وشوف ابو راشد وابو خالد,ثلاث اعياد
11354,313,صباحك الورد وينك غايبٍ ماتشاف,هذا دلع,صباحك الورد وينك غايب ماتشاف,هذا دلع
11355,313,خـذتـك الأيــام ولاّ بـس هـذا دلـــــع,هذا دلع,خذتك الايام ولا بس هذا دلع,هذا دلع
11356,313,تولّـع القـلب في حبّـك وهام وخـلاف,هذا دلع,تولع القلب في حبك وهام وخلاف,هذا دلع
11357,313,سافرت والعاشـق يْعـاني هيام وْولع,هذا دلع,سافرت والعاشق يعاني هيام وولع,هذا دلع
11358,313,لو كان غيرك أمرت القلب يعطيه طاف,هذا دلع,لو كان غيرك امرت القلب يعطيه طاف,هذا دلع
11359,313,مشاعر الناس ماتشرى شراة السِلع,هذا دلع,مشاعر الناس ماتشري شراه السلع,هذا دلع
11360,313,فالصبح كنّك شعاع الشمس نور وْعفاف,هذا دلع,فالصبح كنك شعاع الشمس نور وعفاف,هذا دلع
11361,313,يكـفخ لك القـلب وإن لوّحـت بيدك شـلع,هذا دلع,يكفخ لك القلب وان لوحت بيدك شلع,هذا دلع
11362,313,وإن أقبل الليل والشمس أعلنت الانصراف,هذا دلع,وان اقبل الليل والشمس اعلنت الانصراف,هذا دلع
11363,313,مطـلاعـك يكـفّـي مْن الـبـدر لو ما طـلع,هذا دلع,مطلاعك يكفي من البدر لو ما طلع,هذا دلع
11365,314,لو يضيق الصدر وتخيب الظنون,لو يضيق الصدر,لو يضيق الصدر وتخيب الظنون,لو يضيق الصدر
11366,314,ولو يخــون الخِـل و يشـيب الـولـه,لو يضيق الصدر,ولو يخون الخل و يشيب الوله,لو يضيق الصدر
11367,314,ولو يعـاف القلب و دموع العـيون,لو يضيق الصدر,ولو يعاف القلب و دموع العيون,لو يضيق الصدر
11368,314,فـوق خـد الـشـامخـيـن محـوّلـه,لو يضيق الصدر,فوق خد الشامخين محوله,لو يضيق الصدر
11369,314,مستحيل اصبح كما هم يحلمون,لو يضيق الصدر,مستحيل اصبح كما هم يحلمون,لو يضيق الصدر
11370,314,مـن يســاوون الــردى بالـمرجـله,لو يضيق الصدر,من يساوون الردي بالمرجله,لو يضيق الصدر
11371,314,انـا فـارس حاضـره لـو تكرهـون,لو يضيق الصدر,انا فارس حاضره لو تكرهون,لو يضيق الصدر
11372,314,يفـتخـر به فـي سـما مسـتقـبلـه,لو يضيق الصدر,يفتخر به في سما مستقبله,لو يضيق الصدر
11373,314,ما يشـيب الشـوق يا دار الفـتون,لو يضيق الصدر,ما يشيب الشوق يا دار الفتون,لو يضيق الصدر
11374,314,في فـؤاد العـاشـق اللي يحـملـه,لو يضيق الصدر,في فءاد العاشق اللي يحمله,لو يضيق الصدر
11375,314,لـو تخـون الـود مثـلي ما يخــون,لو يضيق الصدر,لو تخون الود مثلي ما يخون,لو يضيق الصدر
11376,314,إعـتـــذر منّـي و عــذرك باقـبـلـه,لو يضيق الصدر,اعتذر مني و عذرك باقبله,لو يضيق الصدر
11377,314,الشـريـف مْـكـرّميـنه ، ما يهــون,لو يضيق الصدر,الشريف مكرمينه ، ما يهون,لو يضيق الصدر
11378,314,والـكـريم ، الله مـشــرّف مــنـزلـه,لو يضيق الصدر,والكريم ، الله مشرف منزله,لو يضيق الصدر
11379,314,والرجـل ما يشتكي كثر الطـعون,لو يضيق الصدر,والرجل ما يشتكي كثر الطعون,لو يضيق الصدر
11380,314,لو بعـضـها مـن حـبايـبـه وْ هَـلــه,لو يضيق الصدر,لو بعضها من حبايبه و هله,لو يضيق الصدر
11381,314,السـنـيـن التـاليـه فـيها جـنـــون,لو يضيق الصدر,السنين التاليه فيها جنون,لو يضيق الصدر
11382,314,إرجـعـي لي يالســــنيـن الأوّلــه,لو يضيق الصدر,ارجعي لي يالسنين الاوله,لو يضيق الصدر
11383,314,ليت غير الكون هذا فيه كون,لو يضيق الصدر,ليت غير الكون هذا فيه كون,لو يضيق الصدر
11384,314,يمكن آهاجر لو ان كلّي وله,لو يضيق الصدر,يمكن اهاجر لو ان كلي وله,لو يضيق الصدر
11386,315,ياماخذ الاول بحسنك على فصلك,أغلى وصل وفراق,ياماخذ الاول بحسنك علي فصلك,اغلي وصل وفراق
11387,315,قلبي الى رحت ولا جيت لك مرقا,أغلى وصل وفراق,قلبي الي رحت ولا جيت لك مرقا,اغلي وصل وفراق
11388,315,الشوق وسط الحشا كنه مخصص لك,أغلى وصل وفراق,الشوق وسط الحشا كنه مخصص لك,اغلي وصل وفراق
11389,315,غلاك ثابت مهو ينزل ولا يرقا,أغلى وصل وفراق,غلاك ثابت مهو ينزل ولا يرقا,اغلي وصل وفراق
11390,315,ياناوي البعد لاتجرحني ابنصلك,أغلى وصل وفراق,ياناوي البعد لاتجرحني ابنصلك,اغلي وصل وفراق
11391,315,ترى المحبين في بحر الهوى غرقا,أغلى وصل وفراق,تري المحبين في بحر الهوي غرقا,اغلي وصل وفراق
11392,315,ومدامك امصمم امصمم فمن اصلك,أغلى وصل وفراق,ومدامك امصمم امصمم فمن اصلك,اغلي وصل وفراق
11393,315,الطيب انك تراعي كبدي الحرقا,أغلى وصل وفراق,الطيب انك تراعي كبدي الحرقا,اغلي وصل وفراق
11394,315,ارجوك قبل الوداع اريد من مصلك,أغلى وصل وفراق,ارجوك قبل الوداع اريد من مصلك,اغلي وصل وفراق
11395,315,جرعه تخفف علي لناحت الورقا,أغلى وصل وفراق,جرعه تخفف علي لناحت الورقا,اغلي وصل وفراق
11396,315,عضوية القلب ماتقدر على فصلك,أغلى وصل وفراق,عضويه القلب ماتقدر علي فصلك,اغلي وصل وفراق
11397,315,مادمت فلقلب ثابت كنك البرقا,أغلى وصل وفراق,مادمت فلقلب ثابت كنك البرقا,اغلي وصل وفراق
11398,315,اقول مرخوص والخفّاق يرخص لك,أغلى وصل وفراق,اقول مرخوص والخفاق يرخص لك,اغلي وصل وفراق
11399,315,لو وصلي ارضك ووصلك لي سما زرقا,أغلى وصل وفراق,لو وصلي ارضك ووصلك لي سما زرقا,اغلي وصل وفراق
11400,315,اغلا هل الوصل مدامك على وصلك,أغلى وصل وفراق,اغلا هل الوصل مدامك علي وصلك,اغلي وصل وفراق
11401,315,و إلى نويت الفراق اغلا هل الفرقا,أغلى وصل وفراق,و الي نويت الفراق اغلا هل الفرقا,اغلي وصل وفراق
11403,316,بدت تغيب الشمس لكن ماوصل,الشمس,بدت تغيب الشمس لكن ماوصل,الشمس
11404,316,من ضيّع القلب بمحاجره الوساع,الشمس,من ضيع القلب بمحاجره الوساع,الشمس
11405,316,إذا شروق الشمس فيه من الوصل,الشمس,اذا شروق الشمس فيه من الوصل,الشمس
11406,316,ترى غروب الشمس فيه مْن الوداع,الشمس,تري غروب الشمس فيه من الوداع,الشمس
11408,317,سليط .. شاعر معه يا صعب مشواري,أقول لك تم,سليط .. شاعر معه يا صعب مشواري,اقول لك تم
11409,317,يا فـرحـتـي في مجـارى فـكـرته تـمّـي,أقول لك تم,يا فرحتي في مجاري فكرته تمي,اقول لك تم
11410,317,يا رمز قاف القصيد وسِـبعه الضـاري,أقول لك تم,يا رمز قاف القصيد وسبعه الضاري,اقول لك تم
11411,317,وشلون باطـول روس جبالـه الشـمّي,أقول لك تم,وشلون باطول روس جباله الشمي,اقول لك تم
11412,317,للخـيل فرسـانها ، والقـوس له بـاري,أقول لك تم,للخيل فرسانها ، والقوس له باري,اقول لك تم
11413,317,وما دام عين المشـاعر ناظـرت يمّـي,أقول لك تم,وما دام عين المشاعر ناظرت يمي,اقول لك تم
11414,317,لرضاك شبّـيت في ليل الشـعر نـاري,أقول لك تم,لرضاك شبيت في ليل الشعر ناري,اقول لك تم
11415,317,يا همّتـي ودّي ادرك غـايتـي .. هِـمّي,أقول لك تم,يا همتي ودي ادرك غايتي .. همي,اقول لك تم
11416,317,يا نجـم ياللي عن الانـظـار مـتـــواري,أقول لك تم,يا نجم ياللي عن الانظار متواري,اقول لك تم
11417,317,داعبـتنـي بالقـــوافـي وانجـلى غـمّي,أقول لك تم,داعبتني بالقوافي وانجلي غمي,اقول لك تم
11418,317,أسقيتنـي من ظــما ياكاسـي العـاري,أقول لك تم,اسقيتني من ظما ياكاسي العاري,اقول لك تم
11419,317,وفاخرت بك جد ابوي وجدّي من امّي,أقول لك تم,وفاخرت بك جد ابوي وجدي من امي,اقول لك تم
11420,317,والخيل من معجزات الواحد البـاري,أقول لك تم,والخيل من معجزات الواحد الباري,اقول لك تم
11421,317,وفي مـربـط الـعـاديات العـز متنـمّي,أقول لك تم,وفي مربط العاديات العز متنمي,اقول لك تم
11422,317,يـقــــــول عنـها نبـي الله وهــو داري,أقول لك تم,يقول عنها نبي الله وهو داري,اقول لك تم
11423,317,في ناصـيتـها تشـوف الخــير ملتـمّي,أقول لك تم,في ناصيتها تشوف الخير ملتمي,اقول لك تم
11424,317,أغلى من المال عند طوال الاشـباري,أقول لك تم,اغلي من المال عند طوال الاشباري,اقول لك تم
11425,317,راعـيّــها بالوفــا والعِــــز مـتســمّي,أقول لك تم,راعيها بالوفا والعز متسمي,اقول لك تم
11426,317,وصـاتك أمـرٌ علي يـنفّـذ اجـبـــاري,أقول لك تم,وصاتك امر علي ينفذ اجباري,اقول لك تم
11427,317,واقول لك تم من قلبي .. ومن فمّي,أقول لك تم,واقول لك تم من قلبي .. ومن فمي,اقول لك تم
11429,318,يـا سيّــد الشعّـار مـا قلـت كـافــي,شيخة وراشد في ظلالك,يا سيد الشعار ما قلت كافي,شيخه وراشد في ظلالك
11430,318,وافكــار شِـعــرك دايـمٍ مسـتجــدّه,شيخة وراشد في ظلالك,وافكار شعرك دايم مستجده,شيخه وراشد في ظلالك
11431,318,يـا نِـد نـفـسـه في الفخر والقوافـي,شيخة وراشد في ظلالك,يا ند نفسه في الفخر والقوافي,شيخه وراشد في ظلالك
11432,318,ولا خـلـق فـي جـيـله انسـان نِـــدّه,شيخة وراشد في ظلالك,ولا خلق في جيله انسان نده,شيخه وراشد في ظلالك
11433,318,شيـخـه وراشــد في ظـلالك عـوافـي,شيخة وراشد في ظلالك,شيخه وراشد في ظلالك عوافي,شيخه وراشد في ظلالك
11434,318,ومن عاش في ظلّك ما ذاق المكدّه,شيخة وراشد في ظلالك,ومن عاش في ظلك ما ذاق المكده,شيخه وراشد في ظلالك
11435,318,وان كـان راشـد صـار رجّـال وافـــي,شيخة وراشد في ظلالك,وان كان راشد صار رجال وافي,شيخه وراشد في ظلالك
11436,318,مراجـلـه من هيـبـتــك مسـتمـــدّه,شيخة وراشد في ظلالك,مراجله من هيبتك مستمده,شيخه وراشد في ظلالك
11437,318,عـنـاده يـبــيّــن ، ولا هـو بْـخــافــي,شيخة وراشد في ظلالك,عناده يبين ، ولا هو بخافي,شيخه وراشد في ظلالك
11438,318,والله ما الومه ، وارث عـنـاد جَـــدّه,شيخة وراشد في ظلالك,والله ما الومه ، وارث عناد جده,شيخه وراشد في ظلالك
11439,318,عطـفـك عليهـم حـوّل البـرد دافـي,شيخة وراشد في ظلالك,عطفك عليهم حول البرد دافي,شيخه وراشد في ظلالك
11440,318,ودّك لحاف ، وشوقك لْـهم مخــدّه,شيخة وراشد في ظلالك,ودك لحاف ، وشوقك لهم مخده,شيخه وراشد في ظلالك
11441,318,وانـا غـلاهــم فـي عيـوني يشـــافي,شيخة وراشد في ظلالك,وانا غلاهم في عيوني يشافي,شيخه وراشد في ظلالك
11442,318,محـبّــــةٍ فـي خـاطـري مسـتبـــدّه,شيخة وراشد في ظلالك,محبه في خاطري مستبده,شيخه وراشد في ظلالك
11444,319,كلّـمته و قْال صوتـك فيه نـبــرة حــزن,نبرة حزن,كلمته و قال صوتك فيه نبره حزن,نبره حزن
11445,319,قلت الحزن من أساسيّات صدق الغـلا,نبرة حزن,قلت الحزن من اساسيات صدق الغلا,نبره حزن
11446,319,ذكرتـك وصـار شـوقـي قـاف علـى وزن,نبرة حزن,ذكرتك وصار شوقي قاف علي وزن,نبره حزن
11447,319,قلت آتطمّن على وضعك يا سيد الحلا,نبرة حزن,قلت اتطمن علي وضعك يا سيد الحلا,نبره حزن
11449,320,من يبغي يْشوف وجه المجد من دون ريب,وجه المجد,من يبغي يشوف وجه المجد من دون ريب,وجه المجد
11450,320,يدقّـق ف وجه ابو خـالـد لكي ينبهـر,وجه المجد,يدقق ف وجه ابو خالد لكي ينبهر,وجه المجد
11451,320,في الصوره الخالده للخالد اللي تصيب,وجه المجد,في الصوره الخالده للخالد اللي تصيب,وجه المجد
11452,320,هقـوته ويقـدّم الفرحه لشـعبه مهـر,وجه المجد,هقوته ويقدم الفرحه لشعبه مهر,وجه المجد
11453,320,كانت في لحظة وداعه عن عمان الحبيب,وجه المجد,كانت في لحظه وداعه عن عمان الحبيب,وجه المجد
11454,320,بعد زيـاره صداها في الفضا مشـتهر,وجه المجد,بعد زياره صداها في الفضا مشتهر,وجه المجد
11455,320,كأنّـه يقـول للـعـــالَم بعـيد وقـريب,وجه المجد,كانه يقول للعالم بعيد وقريب,وجه المجد
11456,320,نحن واهل عمان حتى لو يطول الدهر,وجه المجد,نحن واهل عمان حتي لو يطول الدهر,وجه المجد
11457,320,شعبيـن في شـعب واحد والعدو مستريب,وجه المجد,شعبين في شعب واحد والعدو مستريب,وجه المجد
11458,320,محـبّــةٍ ثـابتـه .. تـاريخــها مزدهـر,وجه المجد,محبه ثابته .. تاريخها مزدهر,وجه المجد
11460,321,هـذا أنـا سـرحان من ليلة الأمـس,ذكرى حديث,هذا انا سرحان من ليله الامس,ذكري حديث
11461,321,تخـيّـلي من كـان ويّـاي سـرحــان,ذكرى حديث,تخيلي من كان وياي سرحان,ذكري حديث
11462,321,ذكرى حديثٍ مر في مسمعي همس,ذكرى حديث,ذكري حديث مر في مسمعي همس,ذكري حديث
11463,321,زاد الـولـه عنـدي وانـا كنت ولهـان,ذكرى حديث,زاد الوله عندي وانا كنت ولهان,ذكري حديث
11464,321,لو المضـلّـه ضلّلـتنـي من الشمس,ذكرى حديث,لو المضله ضللتني من الشمس,ذكري حديث
11465,321,ما ضلّلـتنـي من شـبيـهك ليا بــان,ذكرى حديث,ما ضللتني من شبيهك ليا بان,ذكري حديث
11467,322,على صغر الجبال ، مْقارنه في حجم كوكب الأرض,جبال الأرض,علي صغر الجبال ، مقارنه في حجم كوكب الارض,جبال الارض
11468,322,أحس الأرض من دون الجبال الراسيه تفنى,جبال الأرض,احس الارض من دون الجبال الراسيه تفني,جبال الارض
11469,322,بسيط الوعي يحسب خلقها صوره فقط للعرض,جبال الأرض,بسيط الوعي يحسب خلقها صوره فقط للعرض,جبال الارض
11470,322,لكن ماالله خلق حاجه على الدنيا بلا معنى,جبال الأرض,لكن ماالله خلق حاجه علي الدنيا بلا معني,جبال الارض
11472,323,يالغيمه اللي دوى رعدك وبرقك سرى,دمع العظيم,يالغيمه اللي دوي رعدك وبرقك سري,دمع العظيم
11473,323,تـرى دموع الكـرام اشبه بمزن الغمام,دمع العظيم,تري دموع الكرام اشبه بمزن الغمام,دمع العظيم
11474,323,الغيـم مزنه نـتاجه عشب فوق الثرى,دمع العظيم,الغيم مزنه نتاجه عشب فوق الثري,دمع العظيم
11475,323,ودموع الاكرام تصنع حزن عند الكرام,دمع العظيم,ودموع الاكرام تصنع حزن عند الكرام,دمع العظيم
11476,323,المــرء ماضيه يبقى معه مهما جـرى,دمع العظيم,المرء ماضيه يبقي معه مهما جري,دمع العظيم
11477,323,تاريـخ الانسان وسط الذاكره له مقام,دمع العظيم,تاريخ الانسان وسط الذاكره له مقام,دمع العظيم
11478,323,عـينٍ لهـا دهـر ما ذاقت لذيـذ الكرى,دمع العظيم,عين لها دهر ما ذاقت لذيذ الكري,دمع العظيم
11479,323,تحقّق المستحيل ، وتبدع ف كل عام,دمع العظيم,تحقق المستحيل ، وتبدع ف كل عام,دمع العظيم
11480,323,ما طاح من دمعها فوق الخدود وجرى,دمع العظيم,ما طاح من دمعها فوق الخدود وجري,دمع العظيم
11481,323,الواجــب الخـــد يستـقبلـه بالإبتســام,دمع العظيم,الواجب الخد يستقبله بالابتسام,دمع العظيم
11482,323,هذي دموع الكريم الطيّب اللي ظرى,دمع العظيم,هذي دموع الكريم الطيب اللي ظري,دمع العظيم
11483,323,على مصادم كبار المعضلات الجسـام,دمع العظيم,علي مصادم كبار المعضلات الجسام,دمع العظيم
11484,323,يوم انبرت له صواديف الزمان انبرى,دمع العظيم,يوم انبرت له صواديف الزمان انبري,دمع العظيم
11485,323,لحـلّـها .. رافـعٍ رايـاتـه الى الأمــــام,دمع العظيم,لحلها .. رافع راياته الي الامام,دمع العظيم
11486,323,لا يفـرح الشامـت اللي عنـه ماحـدٍ درى,دمع العظيم,لا يفرح الشامت اللي عنه ماحد دري,دمع العظيم
11487,323,ما طاحت مْن القهر والعشق والاّ الهيام,دمع العظيم,ما طاحت من القهر والعشق والا الهيام,دمع العظيم
11488,323,طاحت على اللي حضنها كان ظل وذرى,دمع العظيم,طاحت علي اللي حضنها كان ظل وذري,دمع العظيم
11489,323,كانـت بداية طموحاتــه ، ما كانت ختام,دمع العظيم,كانت بدايه طموحاته ، ما كانت ختام,دمع العظيم
11490,323,الصـبـح يـبدا بطـاريها لا منّـه طـرى,دمع العظيم,الصبح يبدا بطاريها لا منه طري,دمع العظيم
11491,323,وان نامت الكون كله في عيـونه ينام,دمع العظيم,وان نامت الكون كله في عيونه ينام,دمع العظيم
11492,323,وصّـى عليها رســول الله بين الـورى,دمع العظيم,وصي عليها رسول الله بين الوري,دمع العظيم
11493,323,ثلاث مرّات ، لين اسمع جميع الأنام,دمع العظيم,ثلاث مرات ، لين اسمع جميع الانام,دمع العظيم
11494,323,فـرحـمة الله لها مـن رب أم القـــرى,دمع العظيم,فرحمه الله لها من رب ام القري,دمع العظيم
11495,323,ولـخـاتم الأنبـيا منّـي عليـه الســـلام,دمع العظيم,ولخاتم الانبيا مني عليه السلام,دمع العظيم
11496,323,دمـع العظيـم ف رحاب الأم يا من ترى,دمع العظيم,دمع العظيم ف رحاب الام يا من تري,دمع العظيم
11497,323,شعور لو جيت ابا اوصّفه ، شاب الكلام,دمع العظيم,شعور لو جيت ابا اوصفه ، شاب الكلام,دمع العظيم
11499,324,اللي يبـي يقهر العـدوان في صـوره,الفخر والعز,اللي يبي يقهر العدوان في صوره,الفخر والعز
11500,324,ينـزّل الصـوره اللي مجــدها خـالد,الفخر والعز,ينزل الصوره اللي مجدها خالد,الفخر والعز
11501,324,الصوره اللي فـ أيادي الناس منشوره,الفخر والعز,الصوره اللي ف ايادي الناس منشوره,الفخر والعز
11502,324,صورة تميم الفخـر والعـز إبو خالد,الفخر والعز,صوره تميم الفخر والعز ابو خالد,الفخر والعز
11504,325,علـى خطا زايـــد ، وزايــد كل عـام,وسام أم الشعب,علي خطا زايد ، وزايد كل عام,وسام ام الشعب
11505,325,شـوط الغـــلا في كل قلـبٍ لاطمـه,وسام أم الشعب,شوط الغلا في كل قلب لاطمه,وسام ام الشعب
11506,325,تبحـر سفينـة دولــة الفـخر بسـلام,وسام أم الشعب,تبحر سفينه دوله الفخر بسلام,وسام ام الشعب
11507,325,حتى لـو امـواج البحـــر متلاطمــه,وسام أم الشعب,حتي لو امواج البحر متلاطمه,وسام ام الشعب
11508,325,زايــد يعسف المجد من عاده غلام,وسام أم الشعب,زايد يعسف المجد من عاده غلام,وسام ام الشعب
11509,325,وشلون تستغرب لا شفته خاطمــه,وسام أم الشعب,وشلون تستغرب لا شفته خاطمه,وسام ام الشعب
11510,325,أجمل وطن داري ، لكن أغلى وسام,وسام أم الشعب,اجمل وطن داري ، لكن اغلي وسام,وسام ام الشعب
11511,325,وسـام أم الشــعب (أمّي فاطمــه),وسام أم الشعب,وسام ام الشعب (امي فاطمه),وسام ام الشعب
11513,326,أبشّـرك بشرى تسر الناظرين,أبشّـرك,ابشرك بشري تسر الناظرين,ابشرك
11514,326,إنك حبيـبي والعـواذل خَلّهم,أبشّـرك,انك حبيبي والعواذل خلهم,ابشرك
11515,326,ما أقول تسوى من عيوني الاثنتين,أبشّـرك,ما اقول تسوي من عيوني الاثنتين,ابشرك
11516,326,وحـده لكن تسـوى عيوني كلّـهم,أبشّـرك,وحده لكن تسوي عيوني كلهم,ابشرك
11517,326,أوامـرك تمشـي وحنّـا حاظــرين,أبشّـرك,اوامرك تمشي وحنا حاظرين,ابشرك
11518,326,لولاك حمـدان وقصـيده من لهم,أبشّـرك,لولاك حمدان وقصيده من لهم,ابشرك
11519,326,لكن دخيل رموش عينك يالحَسين,أبشّـرك,لكن دخيل رموش عينك يالحسين,ابشرك
11520,326,من فوق خـدّك يوم طاحت شِلّهم,أبشّـرك,من فوق خدك يوم طاحت شلهم,ابشرك
11521,326,انا لا شفت رموشـك أحس بْـحنين,أبشّـرك,انا لا شفت رموشك احس بحنين,ابشرك
11522,326,ودّي من الشمس أستظل فـ ظلّهم,أبشّـرك,ودي من الشمس استظل ف ظلهم,ابشرك
11523,326,أنـا وقلبـي والغــلا .. متعـاهـدين,أبشّـرك,انا وقلبي والغلا .. متعاهدين,ابشرك
11524,326,نـخلّـي أعـدائـك تمــوت بْـذلّـهم,أبشّـرك,نخلي اعداءك تموت بذلهم,ابشرك
11525,326,دبـي في فصـل الشـتاء للعاشقين,أبشّـرك,دبي في فصل الشتاء للعاشقين,ابشرك
11526,326,روعـه لأكثـرهـم ولــع .. وأقـلّـهم,أبشّـرك,روعه لاكثرهم ولع .. واقلهم,ابشرك
11528,327,إحتضنك المجـد وبإحساس تاريخـي,إحتضنك المجـد,احتضنك المجد وباحساس تاريخي,احتضنك المجد
11529,327,لو تدرك النطق ، تدري وش يجب قوله,إحتضنك المجـد,لو تدرك النطق ، تدري وش يجب قوله,احتضنك المجد
11530,327,يا سيّـدي يا فـخـر الامجـاد يا شـيخي,إحتضنك المجـد,يا سيدي يا فخر الامجاد يا شيخي,احتضنك المجد
11531,327,أعاهـدك لا كبـرت اصبح رجـل دولـه,إحتضنك المجـد,اعاهدك لا كبرت اصبح رجل دوله,احتضنك المجد
11533,328,يا صَاحبي صَدّة العَاشِق تَرى غَلطَـه,سُلْطه و دفتر,يا صاحبي صده العاشق تري غلطه,سلطه و دفتر
11534,328,لا يَفـتِنـك زينـِك الـبَـاذِخ وَلاَ تِـغـتَر,سُلْطه و دفتر,لا يفتنك زينك الباذخ ولا تغتر,سلطه و دفتر
11535,328,قلوب حسَّادي مْن الحِسْد مِنجَلطَه,سُلْطه و دفتر,قلوب حسادي من الحسد منجلطه,سلطه و دفتر
11536,328,سَاعدتهُم بالمفَـارَق والزمـان افْتَــر,سُلْطه و دفتر,ساعدتهم بالمفارق والزمان افتر,سلطه و دفتر
11537,328,أحيان حمدان شـيخٍ في يَدِه سُلْطَه,سُلْطه و دفتر,احيان حمدان شيخ في يده سلطه,سلطه و دفتر
11538,328,واحيان حمدان شاعر في يَده دَفتـر,سُلْطه و دفتر,واحيان حمدان شاعر في يده دفتر,سلطه و دفتر
11540,329,رقّـة طفولتك في كفّـك وفي كفّـي,رقّـة طفولتك,رقه طفولتك في كفك وفي كفي,رقه طفولتك
11541,329,إحساسي انّي ملكت الأرض بأكملها,رقّـة طفولتك,احساسي اني ملكت الارض باكملها,رقه طفولتك
11542,329,هنـاك أشـياء واجـد لامسـت شفّـي,رقّـة طفولتك,هناك اشياء واجد لامست شفي,رقه طفولتك
11543,329,لكـن كفّـك صراحه كانـت اجملهـا,رقّـة طفولتك,لكن كفك صراحه كانت اجملها,رقه طفولتك
11545,330,الوصف فالصـوره مايحتـاج للسـرد,هذا الصغير,الوصف فالصوره مايحتاج للسرد,هذا الصغير
11546,330,تعبيـر عن واقـع بـدون أي تـزييـف,هذا الصغير,تعبير عن واقع بدون اي تزييف,هذا الصغير
11547,330,هذا الصغيـر اللي مسـك كفّه الورد,هذا الصغير,هذا الصغير اللي مسك كفه الورد,هذا الصغير
11548,330,بكره تشوفونه وهو قابض السيـف,هذا الصغير,بكره تشوفونه وهو قابض السيف,هذا الصغير
