poem_id,Row_ID,Title_raw,Poem_line_raw,Title_cleaned,Poem_line_cleaned,full_poem,line,qafiya,bahr
240,3313,أم الإمارات,سـلام الله سـلامٍ صـادقٍ مـن خـاطــرٍ يـنـقـال      مـا ادزّه بالرسـايــل إنـمـا باحـسـاسـي آدزّه,ام الامارات,سلام الله سلام صادق من خاطر ينقال      ما ادزه بالرسايل انما باحساسي ادزه,,,,
240,3314,أم الإمارات,على امّ الأرض أخت الجود والتقدير والإجلال      سـميّـة بـنت خيـر الرُّسُـل ذات الـمجد والعِـزّه,ام الامارات,علي ام الارض اخت الجود والتقدير والاجلال      سميه بنت خير الرسل ذات المجد والعزه,,,,
240,3315,أم الإمارات,هـذي أُمِّـي ، وأمّ الأب ، وامّ العم ، وامّ الخال      نـبـاها فـوق هـامـات السحــاب وذكـرها نُــزّه,ام الامارات,هذي امي ، وام الاب ، وام العم ، وام الخال      نباها فوق هامات السحاب وذكرها نزه,,,,
240,3316,أم الإمارات,مـن النسيـان ومْن العيب لانها أم خـيـر رجال      وأم اهــل الإمـــارات الـتـي بـالـعــز مـعــتــزّه,ام الامارات,من النسيان ومن العيب لانها ام خير رجال      وام اهل الامارات التي بالعز معتزه,,,,
240,3317,أم الإمارات,قـوافـل خـيـرهـا مرّت على صنعاء والصومال      بـعـد ما فـرّحـت أهـل سوريا والنَّاس في غزّه,ام الامارات,قوافل خيرها مرت علي صنعاء والصومال      بعد ما فرحت اهل سوريا والناس في غزه,,,,
240,3318,أم الإمارات,لـعـيـد الله حَـزّه تـنـعرف مـع كــل نــور هْـــلال      وهـي فـي كـل حٓـزّه عـيـدها يـا ماابرك الحٓـزّه,ام الامارات,لعيد الله حزه تنعرف مع كل نور هلال      وهي في كل حزه عيدها يا ماابرك الحزه,,,,
240,3319,أم الإمارات,لـو يـقـولـون تـقـدر نـسـمـة الـغـربي تهزّ جبال      تـرى صـورتـك وسـط قـلـوبـنـا مـاهي بْمهتـزّه,ام الامارات,لو يقولون تقدر نسمه الغربي تهز جبال      تري صورتك وسط قلوبنا ماهي بمهتزه,,,,
241,3320,إفتـرت,الغيمه اللي في السما قامت تلـوح بـروقـها      ياليتها تروي نخيل ديار خلّي لا امطرت,افترت,الغيمه اللي في السما قامت تلوح بروقها      ياليتها تروي نخيل ديار خلي لا امطرت,,,,
241,3321,إفتـرت,واهم شيّ النخله اللي يابسات عروقها      لي تحتها ذكرى توسّع خاطري لامِن طرت,افترت,واهم شي النخله اللي يابسات عروقها      لي تحتها ذكري توسع خاطري لامن طرت,,,,
241,3322,إفتـرت,ذكرى هنوفٍ كن صدري من غلاها سوقها      باعت علي الوجد والحزن الحقيقي واشترت,افترت,ذكري هنوف كن صدري من غلاها سوقها      باعت علي الوجد والحزن الحقيقي واشترت,,,,
241,3323,إفتـرت,مشاعري حتى تمكّن في خفوقي شوقها      ولا درت إنّي مولّع في هواها ولو درت,افترت,مشاعري حتي تمكن في خفوقي شوقها      ولا درت اني مولع في هواها ولو درت,,,,
241,3324,إفتـرت,إن الثرى من تحتها وان السما من فوقها      وان الغلا يكبر معاها كل يومٍ لا اكبرت,افترت,ان الثري من تحتها وان السما من فوقها      وان الغلا يكبر معاها كل يوم لا اكبرت,,,,
241,3325,إفتـرت,همساتها نظراتها بسمة ثغرها ذوقها      والطلّـه اللي من بهاها كل ظلما نوّرت,افترت,همساتها نظراتها بسمه ثغرها ذوقها      والطله اللي من بهاها كل ظلما نورت,,,,
241,3326,إفتـرت,أسلوبها وأخلاقها تفكيرها منطوقها      صفات زادتها كبر على كبر لين افترت,افترت,اسلوبها واخلاقها تفكيرها منطوقها      صفات زادتها كبر علي كبر لين افترت,,,,
241,3327,إفتـرت,والفاتنه لا استكبرت لا تنكرون حقوقها      من حقّها من حقّها من حقّها لا استكبرت,افترت,والفاتنه لا استكبرت لا تنكرون حقوقها      من حقها من حقها من حقها لا استكبرت,,,,
241,3328,إفتـرت,كم تظلم الدنيا إلى غابت على معشوقها      أشعر بفرحه لا اقبلت واشعر بضيقه لا ادبرت,افترت,كم تظلم الدنيا الي غابت علي معشوقها      اشعر بفرحه لا اقبلت واشعر بضيقه لا ادبرت,,,,
241,3329,إفتـرت,في ليلة الذكرى ونار فراقها وحروقها      سريت واحزاني هنا بين المحاني ما سرت,افترت,في ليله الذكري ونار فراقها وحروقها      سريت واحزاني هنا بين المحاني ما سرت,,,,
241,3330,إفتـرت,وانا رجل تجري دموعي بس داخل موقها      من عزّتي من فوق خدي ما اذكر انها قد جرت,افترت,وانا رجل تجري دموعي بس داخل موقها      من عزتي من فوق خدي ما اذكر انها قد جرت,,,,
242,3331,القـادر,في رجا عفـوٍ من القـادر .. عبـيد القادر      صلّت وْصامت وجات البيت حج وْ عمره,القادر,في رجا عفو من القادر .. عبيد القادر      صلت وصامت وجات البيت حج و عمره,,,,
242,3332,القـادر,رحـمة الله يا بشـر ماهو بشـيٍّ نــادر      ننـتهـي عـن ما نهـانـا ونتـقـيّــد بامـره,القادر,رحمه الله يا بشر ماهو بشي نادر      ننتهي عن ما نهانا ونتقيد بامره,,,,
242,3333,القـادر,إطلـبـوا جـنّـته بالـتـوبــه ودمـعٍ صـادر      من عـيونٍ مكـتسـيها من بكاها حـمره,القادر,اطلبوا جنته بالتوبه ودمع صادر      من عيون مكتسيها من بكاها حمره,,,,
242,3334,القـادر,واستعيذو به من ابليس الخبيث الغادر      واتـقـوا نــاره ولو حتى بـشـق الـتمــره,القادر,واستعيذو به من ابليس الخبيث الغادر      واتقوا ناره ولو حتي بشق التمره,,,,
242,3335,القـادر,يدري ابن ادم لو ان طال العمر بـيغـادر      وللهدى زمـره واكـيد ان لـضلاله زمـره,القادر,يدري ابن ادم لو ان طال العمر بيغادر      وللهدي زمره واكيد ان لضلاله زمره,,,,
242,3336,القـادر,لو محبّـينه كـثر زبـد الـمحـيط الهـادر      لا انتهى عمره مازادو نص يوم فعمره,القادر,لو محبينه كثر زبد المحيط الهادر      لا انتهي عمره مازادو نص يوم فعمره,,,,
242,3337,القـادر,المهم اللي مسند فوق الارض وْحادر      أرض ربّـي بك ومن دونك ترى منعمره,القادر,المهم اللي مسند فوق الارض وحادر      ارض ربي بك ومن دونك تري منعمره,,,,
242,3338,القـادر,ان قـدرت انّـك تبـادر بالـمكارم بــادر      ولا تـقـارن حـر نـار الله بحـر الجـمـره,القادر,ان قدرت انك تبادر بالمكارم بادر      ولا تقارن حر نار الله بحر الجمره,,,,
243,3339,إفهـم مكـانـك,يا اصْحابنا يا أهْلِ الوجوه السّفيرة      نادوا على عزّام عندي أمرْ هام,افهم مكانك,يا اصحابنا يا اهل الوجوه السفيره      نادوا علي عزام عندي امر هام,,,,
243,3340,إفهـم مكـانـك,وعزّام لي فـ الوقت مِثل الذّخيره      احتاجها إلى كثروا في دربي أخصام,افهم مكانك,وعزام لي ف الوقت مثل الذخيره      احتاجها الي كثروا في دربي اخصام,,,,
243,3341,إفهـم مكـانـك,عندي قِصيده قافِيتْها مثيره      وعزّام شاعرٍ عندَهْ بشعري إِلمام,افهم مكانك,عندي قصيده قافيتها مثيره      وعزام شاعر عنده بشعري المام,,,,
243,3342,إفهـم مكـانـك,كتبتها قبْل أمسْ عندَ الظهيره      وبعد ما كمّلت قلت: نادوا العزّام,افهم مكانك,كتبتها قبل امس عند الظهيره      وبعد ما كملت قلت: نادوا العزام,,,,
243,3343,إفهـم مكـانـك,نار الهجوسْ (اللندنّيه) سِعيره      لو غصنَها الاخْضر تداعِبْه الأنسام,افهم مكانك,نار الهجوس (اللندنيه) سعيره      لو غصنها الاخضر تداعبه الانسام,,,,
243,3344,إفهـم مكـانـك,ياللـي تدوّر للنجاح ونظيره      إقربْ.. بعد إقربْ.. بعد إقربْ ودام,افهم مكانك,ياللي تدور للنجاح ونظيره      اقرب.. بعد اقرب.. بعد اقرب ودام,,,,
243,3345,إفهـم مكـانـك,إنّـك من اصحاب العـقول الـمنيـره      ركّز معي واكتبْ مقولهْ بالأقلام,افهم مكانك,انك من اصحاب العقول المنيره      ركز معي واكتب مقوله بالاقلام,,,,
243,3346,إفهـم مكـانـك,أبا أسألِك سؤال ما فيه غيره      إجابته بتوجّهك وبشكلْ تام,افهم مكانك,ابا اسالك سءال ما فيه غيره      اجابته بتوجهك وبشكل تام,,,,
243,3347,إفهـم مكـانـك,عندك صـبر من هالحـياه الـمـريره      إذا نعمْ.. من دون وسواس وأوهام,افهم مكانك,عندك صبر من هالحياه المريره      اذا نعم.. من دون وسواس واوهام,,,,
243,3348,إفهـم مكـانـك,خلّـك كبـيـر، وأمنـيـــاتـك كـبيـره      مهما تحاولْ تحبطك سودَ الأيام,افهم مكانك,خلك كبير، وامنياتك كبيره      مهما تحاول تحبطك سود الايام,,,,
243,3349,إفهـم مكـانـك,وإن كان لا.. خلْ أمنياتِك صغيره      لا تلعب بعقلك كبيراتْ الأحلام,افهم مكانك,وان كان لا.. خل امنياتك صغيره      لا تلعب بعقلك كبيرات الاحلام,,,,
243,3350,إفهـم مكـانـك,الـدافـــــع بـداخــلك مايـستـثيـــره      سوى النجاح العذب من وحي وإلهام,افهم مكانك,الدافع بداخلك مايستثيره      سوي النجاح العذب من وحي والهام,,,,
243,3351,إفهـم مكـانـك,خلْ الأمل يصاحِبِك فـ الـمسيره      واطـمح طـموح يحـفّـزك للـتـقـــدّام,افهم مكانك,خل الامل يصاحبك ف المسيره      واطمح طموح يحفزك للتقدام,,,,
243,3352,إفهـم مكـانـك,تـرى الطـمـوحْ يحـكّـمك كل ديـــره      حتى لو أنك مَا أنْتْ مِنْ صِلْبْ حكام,افهم مكانك,تري الطموح يحكمك كل ديره      حتي لو انك ما انت من صلب حكام,,,,
243,3353,إفهـم مكـانـك,وقّـف بـفـكـرك للـزمــــان وتـديــره      ويسـولـف الـتـاريخ عنّـك للأعــوام,افهم مكانك,وقف بفكرك للزمان وتديره      ويسولف التاريخ عنك للاعوام,,,,
243,3354,إفهـم مكـانـك,واقدم إذا كان التقدّام خيره      الاقدام له وقـته وله وقـت الاحجـام,افهم مكانك,واقدم اذا كان التقدام خيره      الاقدام له وقته وله وقت الاحجام,,,,
243,3355,إفهـم مكـانـك,ولا تـهــــوّر تـدخـل بـ كـل حِـيـــره      ولا تـراخى، فـ التـراخي تـنــدّام,افهم مكانك,ولا تهور تدخل ب كل حيره      ولا تراخي، ف التراخي تندام,,,,
243,3356,إفهـم مكـانـك,إِنّكْ تكونَ الأول فـ كلْ سيره      أو الأخير.. المسألة حسبةَ أرقام,افهم مكانك,انك تكون الاول ف كل سيره      او الاخير.. المساله حسبه ارقام,,,,
243,3357,إفهـم مكـانـك,ما كـلْ نــاسٍ بالـمـكــانـه جـديـــره      لو بالغ فـ تضخيمها صوت الإعلام,افهم مكانك,ما كل ناس بالمكانه جديره      لو بالغ ف تضخيمها صوت الاعلام,,,,
243,3358,إفهـم مكـانـك,إفـهـم مِكانِكْ في الصّفوفْ الأخيره      حتى تِعَرفْ الفرقْ لا صرت قدّام,افهم مكانك,افهم مكانك في الصفوف الاخيره      حتي تعرف الفرق لا صرت قدام,,,,
244,3359,اعذروا رماح,من غـرائب هالحـياه ارجو من الله السكينه      فوق الارض ورحمته أكبر طموحاتي تحتها,اعذروا رماح,من غراءب هالحياه ارجو من الله السكينه      فوق الارض ورحمته اكبر طموحاتي تحتها,,,,
244,3360,اعذروا رماح,كل مولـودٍ يشـوف فـ جيله الحاضـر بعـينه      لا كبرْ غـــرايبٍ ماتـْت جـــــــدوده ما رأتـها,اعذروا رماح,كل مولود يشوف ف جيله الحاضر بعينه      لا كبر غرايب ماتت جدوده ما راتها,,,,
244,3361,اعذروا رماح,وبين جيـل وجيل مازالـت مشـاعِرنا رهـينهْ      للجـروح، وللطـعون، وللـسـنين وعَجـرفـتها,اعذروا رماح,وبين جيل وجيل مازالت مشاعرنا رهينه      للجروح، وللطعون، وللسنين وعجرفتها,,,,
244,3362,اعذروا رماح,والحــياه اللي نثـمَّــنها تـرى ماهي ثمـينـه      لو خٓـلٓـت قـلـوبـنا من الـمشــاعـر وبْـركـتها,اعذروا رماح,والحياه اللي نثمنها تري ماهي ثمينه      لو خلت قلوبنا من المشاعر وبركتها,,,,
244,3363,اعذروا رماح,والتـناقـض فـ الزمـان اللي تـتـعبنا سـنينه      لو يهـز اهـلِ الـمنـــازل مايزعــزع منـزلتـها,اعذروا رماح,والتناقض ف الزمان اللي تتعبنا سنينه      لو يهز اهل المنازل مايزعزع منزلتها,,,,
244,3364,اعذروا رماح,يبكي البسـتاني ان قطفت أمامه ياسـمينه      إنِّـما تـفـرح بقـطـفـتها يـدينـن قـاطـفـتـــها,اعذروا رماح,يبكي البستاني ان قطفت امامه ياسمينه      انما تفرح بقطفتها يدينن قاطفتها,,,,
244,3365,اعذروا رماح,والهجوس اللي تهِز اهل الشِعر حبكته وينه      ناوي اكتب لي قصِيده في عجـايب قافيتها,اعذروا رماح,والهجوس اللي تهز اهل الشعر حبكته وينه      ناوي اكتب لي قصيده في عجايب قافيتها,,,,
244,3366,اعذروا رماح,تحزِن اهل الريـف وتبكّي جماهير الـمدينه      لين اخلّـد في تـواريـخ القـصايـد سـالفـتها,اعذروا رماح,تحزن اهل الريف وتبكي جماهير المدينه      لين اخلد في تواريخ القصايد سالفتها,,,,
244,3367,اعذروا رماح,الصبر يا قلـب وجـروحك ورا ضلعـك دفينه      للـيـالي فـلسـفه، والنـاس تجهـل فلـسفتها,اعذروا رماح,الصبر يا قلب وجروحك ورا ضلعك دفينه      لليالي فلسفه، والناس تجهل فلسفتها,,,,
244,3368,اعذروا رماح,والحـزن لو لـه حـواجـز تـنبـني بينـك وبيـنه      كان شفت اللي شكت الاحزان من قبلك بنتها,اعذروا رماح,والحزن لو له حواجز تنبني بينك وبينه      كان شفت اللي شكت الاحزان من قبلك بنتها,,,,
244,3369,اعذروا رماح,إعـذروا رمّـاح لو بان الحـزن في وسط عينه      يْـعرف من هي عجـايب ويعـرف شو منزلتها,اعذروا رماح,اعذروا رماح لو بان الحزن في وسط عينه      يعرف من هي عجايب ويعرف شو منزلتها,,,,
244,3370,اعذروا رماح,ويعـرف كم فـــارسٍ ذاق الـمــراره والغـبيـنه      يـوم نافـسها، ويعـرف كمْ بطـــولـه حقّـقتها,اعذروا رماح,ويعرف كم فارس ذاق المراره والغبينه      يوم نافسها، ويعرف كم بطوله حققتها,,,,
244,3371,اعذروا رماح,ويعـرف شـيــخٍ تبـشّـر بالـفخر طـلّـة جـبينه      الجـبال الشامخه ربّـي وهـب له من صفتها,اعذروا رماح,ويعرف شيخ تبشر بالفخر طله جبينه      الجبال الشامخه ربي وهب له من صفتها,,,,
244,3372,اعذروا رماح,عـبقـري عصـره وعـز بْــلاده وشعـبه وديـنـه      تـفـتخر فيه العـروبـه ليـن سُمّـي مفخـرتـها,اعذروا رماح,عبقري عصره وعز بلاده وشعبه ودينه      تفتخر فيه العروبه لين سمي مفخرتها,,,,
244,3373,اعذروا رماح,ياعجـايب فـارسـك ما تـلـوي الـدنـيا يمـينه      لكـن الفـرقى عـذاب وكل نفـس ومقـدرتها,اعذروا رماح,ياعجايب فارسك ما تلوي الدنيا يمينه      لكن الفرقي عذاب وكل نفس ومقدرتها,,,,
244,3374,اعذروا رماح,العـيـون الحاسـده ووعـورة الأرض اللـعـينه      خسَّـرت عـشّـاقتـك شـوفك لكن لو خسَّـرتها,اعذروا رماح,العيون الحاسده ووعوره الارض اللعينه      خسرت عشاقتك شوفك لكن لو خسرتها,,,,
244,3375,اعذروا رماح,ماخسر فارس لجـامك ماخَذْل قبضة يدينـه      لين نـافـس عالـمٍ ماحـدٍ قـدر لـمنافـســتها,اعذروا رماح,ماخسر فارس لجامك ماخذل قبضه يدينه      لين نافس عالم ماحد قدر لمنافستها,,,,
244,3376,اعذروا رماح,معـنــويّـة فـارســك للـغـيـم وعـزومـه مـتينـه      والرجــال تبين في يـوم الشـدايد مرجـلـتها,اعذروا رماح,معنويه فارسك للغيم وعزومه متينه      والرجال تبين في يوم الشدايد مرجلتها,,,,
244,3377,اعذروا رماح,والقصـيد اللي يعـبّر عن مشـاعـرنا يازيـنه      والقـلوب اللي بدون احـساس ياقِـل بْـركتها,اعذروا رماح,والقصيد اللي يعبر عن مشاعرنا يازينه      والقلوب اللي بدون احساس ياقل بركتها,,,,
244,3378,اعذروا رماح,كبريائي يجبر الخافق مايكشف عن حنينه      وفيه دمعهْ في عيوني بس عيني ما ادمعتها,اعذروا رماح,كبرياءي يجبر الخافق مايكشف عن حنينه      وفيه دمعه في عيوني بس عيني ما ادمعتها,,,,
245,3379,مْيَدانُ التّفاخُر,بدا للشـعر طاري والشعر تفخر به الاجواد      لكن ما كل شـاعر يـبدع القـيفان يســعدها,ميدان التفاخر,بدا للشعر طاري والشعر تفخر به الاجواد      لكن ما كل شاعر يبدع القيفان يسعدها,,,,
245,3380,مْيَدانُ التّفاخُر,تجهّـز يا هـجوسي ما بقى دون الوعد ميعاد      ترى لك صفحة الابـداع كفّ الشعر فاردها,ميدان التفاخر,تجهز يا هجوسي ما بقي دون الوعد ميعاد      تري لك صفحه الابداع كف الشعر فاردها,,,,
245,3381,مْيَدانُ التّفاخُر,يبي منّك قصـيده ذكرها يبقى مع الاحـفاد      مقاصـدها عظيمه والعظائـم من مقاصـدها,ميدان التفاخر,يبي منك قصيده ذكرها يبقي مع الاحفاد      مقاصدها عظيمه والعظاءم من مقاصدها,,,,
245,3382,مْيَدانُ التّفاخُر,تهز احساس شاعرها وهي في مرحلة الاعداد      واذا تمّت..تهز احساس سامعها ومنشدها,ميدان التفاخر,تهز احساس شاعرها وهي في مرحله الاعداد      واذا تمت..تهز احساس سامعها ومنشدها,,,,
245,3383,مْيَدانُ التّفاخُر,كأن رقّـة قوافيـها مثل رقّـة هوا ( بغـداد)      خليجيّة معاني لكن الرقّه تبغددها,ميدان التفاخر,كان رقه قوافيها مثل رقه هوا ( بغداد)      خليجيه معاني لكن الرقه تبغددها,,,,
245,3384,مْيَدانُ التّفاخُر,ولا تامن على شِعرك من الناقد ترى النقّاد      على درب المعاني كل فكرة بيت تنقدها,ميدان التفاخر,ولا تامن علي شعرك من الناقد تري النقاد      علي درب المعاني كل فكره بيت تنقدها,,,,
245,3385,مْيَدانُ التّفاخُر,وانا شوقي لداري كل يوم بـْخافقي يزداد      يا داري فكرتي لاجلك على الواقع أجسّدها,ميدان التفاخر,وانا شوقي لداري كل يوم بخافقي يزداد      يا داري فكرتي لاجلك علي الواقع اجسدها,,,,
245,3386,مْيَدانُ التّفاخُر,قديم بْيوتي بْمدحك لو انها دائـماً تنعاد      معَ عـشّاقي اللي من كبـر قدرك تردّدها,ميدان التفاخر,قديم بيوتي بمدحك لو انها داءما تنعاد      مع عشاقي اللي من كبر قدرك ترددها,,,,
245,3387,مْيَدانُ التّفاخُر,أنا والله ما اعيد اللي كتبته فيك لو يزداد      طلب جمهوري اللي من غلاك يقول لي عِدها,ميدان التفاخر,انا والله ما اعيد اللي كتبته فيك لو يزداد      طلب جمهوري اللي من غلاك يقول لي عدها,,,,
245,3388,مْيَدانُ التّفاخُر,من امجاده مَعَ كل انبلاجة نور شمس جْداد      من بيـوت الشـعر ما يسـتحق الاّ جدائـدها,ميدان التفاخر,من امجاده مع كل انبلاجه نور شمس جداد      من بيوت الشعر ما يستحق الا جداءدها,,,,
245,3389,مْيَدانُ التّفاخُر,في الاستعداد يابلادي أنا دائم في الاستعداد      أجهّز لك من بيوت القصيد أجمل فرائدها,ميدان التفاخر,في الاستعداد يابلادي انا داءم في الاستعداد      اجهز لك من بيوت القصيد اجمل فراءدها,,,,
245,3390,مْيَدانُ التّفاخُر,قرائـحنا على حبّك أنا واصحابي القصّـاد      نفسّرها ولا تجهل قصيدي من قصائدها,ميدان التفاخر,قراءحنا علي حبك انا واصحابي القصاد      نفسرها ولا تجهل قصيدي من قصاءدها,,,,
245,3391,مْيَدانُ التّفاخُر,في ميدان التفاخر لجل وصفك يا أعز بْلاد      نسوق افكارنا والسابق اللي تطلع بْيدها,ميدان التفاخر,في ميدان التفاخر لجل وصفك يا اعز بلاد      نسوق افكارنا والسابق اللي تطلع بيدها,,,,
245,3392,مْيَدانُ التّفاخُر,تبختر يا علمنا في السما عالي وكالـمعتاد      لك شعوبٍ وفيّه ما نست وقفات زايدها,ميدان التفاخر,تبختر يا علمنا في السما عالي وكالمعتاد      لك شعوب وفيه ما نست وقفات زايدها,,,,
245,3393,مْيَدانُ التّفاخُر,هنا يوم الوطن والمفخره والنصر والأمجاد      لدارٍ (زايـد) الـخالد رحمه الله خلّـدها,ميدان التفاخر,هنا يوم الوطن والمفخره والنصر والامجاد      لدار (زايد) الخالد رحمه الله خلدها,,,,
245,3394,مْيَدانُ التّفاخُر,وطنّا سولف التاريخ بالهجري وبالـميلاد      على أمجادٍ لك التاريخ نفسه كان يشهدها,ميدان التفاخر,وطنا سولف التاريخ بالهجري وبالميلاد      علي امجاد لك التاريخ نفسه كان يشهدها,,,,
245,3395,مْيَدانُ التّفاخُر,وطنّا لك سلامٍ فيه من ريح النفل والكاد      ومن ود القلوب اللي ما تخفي لك تودّدها,ميدان التفاخر,وطنا لك سلام فيه من ريح النفل والكاد      ومن ود القلوب اللي ما تخفي لك توددها,,,,
245,3396,مْيَدانُ التّفاخُر,وطنّا ما تعرف الظلم والذلّه والاستبداد      أمانك كل وحشه في قلوب الشعب بـدّدها,ميدان التفاخر,وطنا ما تعرف الظلم والذله والاستبداد      امانك كل وحشه في قلوب الشعب بددها,,,,
245,3397,مْيَدانُ التّفاخُر,وطنّا غيمتك تبـرق فـخر واجلالٍ وْرعّـاد      يذكّرنا بصوت جْدودنا يومٍ سواعدها,ميدان التفاخر,وطنا غيمتك تبرق فخر واجلال ورعاد      يذكرنا بصوت جدودنا يوم سواعدها,,,,
245,3398,مْيَدانُ التّفاخُر,تحرث الأرض وحدود البلد تحماه بالأجساد      ولا ترضى باقل من النصر لانّه عوايدها,ميدان التفاخر,تحرث الارض وحدود البلد تحماه بالاجساد      ولا ترضي باقل من النصر لانه عوايدها,,,,
245,3399,مْيَدانُ التّفاخُر,واذامات الرجل دون الوطن في لحظة استشهاد      هَلَه ما حن نعزّيها في موته بل نعايدها,ميدان التفاخر,واذامات الرجل دون الوطن في لحظه استشهاد      هله ما حن نعزيها في موته بل نعايدها,,,,
245,3400,مْيَدانُ التّفاخُر,تـهنّي أختـه اخـوانه وكن موته من الأعـياد      تفاخر في مـماته والدتـها قبل والدها,ميدان التفاخر,تهني اخته اخوانه وكن موته من الاعياد      تفاخر في مماته والدتها قبل والدها,,,,
245,3401,مْيَدانُ التّفاخُر,يغنّـي باسـمه التــاريـخ والشجعان والأسـياد      وتدعوا له قلوب اهل التقى لحظة تشهّدها,ميدان التفاخر,يغني باسمه التاريخ والشجعان والاسياد      وتدعوا له قلوب اهل التقي لحظه تشهدها,,,,
245,3402,مْيَدانُ التّفاخُر,نـحور اهل الضغينه روسـها لسـيوفنا تـنقاد      تفجِّ نحورها حتى يهاب الحرب سيّدها,ميدان التفاخر,نحور اهل الضغينه روسها لسيوفنا تنقاد      تفج نحورها حتي يهاب الحرب سيدها,,,,
245,3403,مْيَدانُ التّفاخُر,نحن لاهل المكايد دون حَد الدار بالـمرصاد      نكيد وكيدنا باذن الولي يغلب مكايدها,ميدان التفاخر,نحن لاهل المكايد دون حد الدار بالمرصاد      نكيد وكيدنا باذن الولي يغلب مكايدها,,,,
245,3404,مْيَدانُ التّفاخُر,نحن من ينصر الإسلام ونعاضد شعوب الضاد      والاعـدا ضدّها عهدٍ علينا ما نعاضدها,ميدان التفاخر,نحن من ينصر الاسلام ونعاضد شعوب الضاد      والاعدا ضدها عهد علينا ما نعاضدها,,,,
245,3405,مْيَدانُ التّفاخُر,نحن بيض الوجوه اللي ما تغدر والرجال اشهاد      لا صار وْجيهكم يا اهل الغدر ربّي مسوّدها,ميدان التفاخر,نحن بيض الوجوه اللي ما تغدر والرجال اشهاد      لا صار وجيهكم يا اهل الغدر ربي مسودها,,,,
245,3406,مْيَدانُ التّفاخُر,نحن قومٍ ما تنكر عِشرة اهل الملح واهل الزاد      ولا تـخلف وعـوده للـوفا لا حَـل موعدها,ميدان التفاخر,نحن قوم ما تنكر عشره اهل الملح واهل الزاد      ولا تخلف وعوده للوفا لا حل موعدها,,,,
245,3407,مْيَدانُ التّفاخُر,نـحن من كلـمة التوحيد كلمتنا وحِـن عبّــاد      لرب الكائنات اللي من اللا شيّ أوجدها,ميدان التفاخر,نحن من كلمه التوحيد كلمتنا وحن عباد      لرب الكاءنات اللي من اللا شي اوجدها,,,,
245,3408,مْيَدانُ التّفاخُر,نحن عند الشدائد ما نزعـزع والعزوم شداد      بـيارقـنا على هَـامَــــة معـادينا نـشـيّـدها,ميدان التفاخر,نحن عند الشداءد ما نزعزع والعزوم شداد      بيارقنا علي هامه معادينا نشيدها,,,,
245,3409,مْيَدانُ التّفاخُر,نحن من يعدل المائل عن الميله واذا ما فاد      تميّل هامته حدب السيوف اللي نجرّدها,ميدان التفاخر,نحن من يعدل الماءل عن الميله واذا ما فاد      تميل هامته حدب السيوف اللي نجردها,,,,
245,3410,مْيَدانُ التّفاخُر,نحن بكـفوفنا حل العقد رغـمٍ على العقّـاد      وهو ما يقدر يحل العقود اللي نعقّـدها,ميدان التفاخر,نحن بكفوفنا حل العقد رغم علي العقاد      وهو ما يقدر يحل العقود اللي نعقدها,,,,
245,3411,مْيَدانُ التّفاخُر,يا ريّـسنا لك البيعه من الشـيّاب والأولاد      مَعَ شمس الصباح قلوبنا لاجلك تجدّدها,ميدان التفاخر,يا ريسنا لك البيعه من الشياب والاولاد      مع شمس الصباح قلوبنا لاجلك تجددها,,,,
245,3412,مْيَدانُ التّفاخُر,يقلّدك الفخر شعبك ، فخر مالك عليه انداد      لأنّك يا طويل العمر بالعزّه مقلّـدها,ميدان التفاخر,يقلدك الفخر شعبك ، فخر مالك عليه انداد      لانك يا طويل العمر بالعزه مقلدها,,,,
245,3413,مْيَدانُ التّفاخُر,(خليفه) كلمته من حكمته يقنع بها الاضـداد      له قلوب البشر من طيبته كنّه مجنّـدها,ميدان التفاخر,(خليفه) كلمته من حكمته يقنع بها الاضداد      له قلوب البشر من طيبته كنه مجندها,,,,
245,3414,مْيَدانُ التّفاخُر,وحنّا له جنود شيـوخ أو ضبّـاط أو أفراد      تحت أمره يالين تـموت ما تعلن تمرّدها,ميدان التفاخر,وحنا له جنود شيوخ او ضباط او افراد      تحت امره يالين تموت ما تعلن تمردها,,,,
245,3415,مْيَدانُ التّفاخُر,خصومه خيلها دائم على بحر الردى ورّاد      وهو خيله على بـحر الوفا دائم يورّدها,ميدان التفاخر,خصومه خيلها داءم علي بحر الردي وراد      وهو خيله علي بحر الوفا داءم يوردها,,,,
245,3416,مْيَدانُ التّفاخُر,وابو راشد وابوخالد سيوفٍ في اللزوم حْداد      معَ حكّـام دولتنا تعاهدك وتعاهدها,ميدان التفاخر,وابو راشد وابوخالد سيوف في اللزوم حداد      مع حكام دولتنا تعاهدك وتعاهدها,,,,
245,3417,مْيَدانُ التّفاخُر,رجال بْلادنا خير السند ياللي تريد سْناد      يا سنّدها على مثل الجبل أو لا تسنّدها,ميدان التفاخر,رجال بلادنا خير السند ياللي تريد سناد      يا سندها علي مثل الجبل او لا تسندها,,,,
245,3418,مْيَدانُ التّفاخُر,رجالٍ ما تعرف التفرقة والكفر والإلحاد      مَعَ خمس الفروض الله أكبر في مساجدها,ميدان التفاخر,رجال ما تعرف التفرقه والكفر والالحاد      مع خمس الفروض الله اكبر في مساجدها,,,,
